p_c_cgs,rho0_gcm3,r_c_km,n,M_Msun,R_km,C,y_R,k2,Lambda,cs2_max,success,at_boundary
3.5622478902624224e+35,3000000000.0,2.0,2,2.0555037908964793,12.403083885002564,0.2447214076727612,1.023862463223147,0.035063774430577815,26.63223376475202,0.9991507654221232,True,False
2.283603445798044e+35,3000000000.0,2.0,2,1.8839035713382792,12.812299693837696,0.21712755485753238,0.9436666638487143,0.045031525860903,62.208638375346794,0.9987618203665367,True,False
3.3430119654032695e+35,3000000000.0,2.0,2,2.0345313694038905,12.46607414923155,0.2410005566059207,0.9819572314147631,0.03709669586278771,30.419617046663618,0.9993890279272187,True,False
3.1372687541983892e+35,3000000000.0,2.0,2,2.0123439987626015,12.509644438412687,0.23754211444900353,0.9954714671722336,0.03766431800715544,33.199822295930645,0.6175090875262761,True,False
1.2742749857031426e+33,10000000000.0,2.0,2,0.3556909743250205,21.79307867128713,0.024101141884644506,1.1759821081959982,0.09093351195878051,7454947.821862725,0.016268784890248682,True,False
1.6237767391887176e+33,10000000000.0,2.0,2,0.36035445208199046,21.171297514820964,0.02513424116051099,1.2030429860185248,0.0872558421860651,5799283.857931503,0.01729640857606203,True,False
2.636650898730345e+33,10000000000.0,2.0,2,0.3670150471246394,19.89361253450637,0.02724291504633009,1.2622577816260407,0.07952951691582455,3533207.9979704833,0.01953241220220439,True,False
2.0691380811147986e+33,10000000000.0,2.0,2,0.3641078206157417,20.53701137052075,0.026180390772110325,1.2319493984754277,0.0834333943756473,4522390.191935743,0.018383117523103773,True,False
5.455594781168515e+33,10000000000.0,2.0,2,0.38553095100754503,17.601733024115234,0.032343512398930734,1.350532024117767,0.06828795200386144,1286224.9322048414,0.06373973412854333,True,False
3.359818286283788e+33,10000000000.0,2.0,2,0.3691399612362081,19.24549074245732,0.02832340311822922,1.29364038984223,0.0755905521684111,2764706.864403532,0.020747748964555383,True,False
6.951927961775648e+33,10000000000.0,2.0,2,0.40909928176573634,16.724577968899723,0.036120762576513296,1.3543017100816697,0.06713354867952757,727886.7151466489,0.07451375555254086,True,False
1e+33,10000000000.0,2.0,2,0.35004872998964975,22.398331270425167,0.023077895568184084,1.1512391375330107,0.0943955647420402,9613450.871632608,0.015296941505881092,True,False
2.3357214690901024e+34,10000000000.0,2.0,2,0.7236659365207158,14.040969218308257,0.07610696514454886,1.0487873078762158,0.08696622769866429,22705.8284243451,0.1598936022945967,True,False
8.858667904100795e+33,10000000000.0,2.0,2,0.4452288548237255,15.933509377887011,0.041262470175224504,1.333543305220846,0.06830830498245788,380720.38642622804,0.08702752514619154,True,False
1.8329807108324376e+34,10000000000.0,2.0,2,0.6347126449858844,14.346931819271116,0.06532831808034198,1.1469535395021258,0.08106068683761725,45416.28792186277,0.13765222174018343,True,False
3.7926901907322693e+34,10000000000.0,2.0,2,0.9376161997693838,13.648544161451868,0.10144301162404135,0.8997389294359299,0.09038160569561897,5608.905507837877,0.21310549238267182,True,False
4.281332398719361e+33,10000000000.0,2.0,2,0.37321514699380964,18.480698377386886,0.029821140118530227,1.3268536172124585,0.07145206523204585,2019771.8280201189,0.05447969534479369,True,False
6.15848211066028e+34,10000000000.0,2.0,2,1.188010709485564,13.397537651393481,0.13094192776073296,0.7974105058419207,0.0852564950989808,1476.5309800262185,0.2827082730209727,True,False
2.976351441631313e+34,10000000000.0,2.0,2,0.8252259759322254,13.818920847885122,0.08818244205365014,0.9697446614182053,0.08972613464789231,11218.042774298556,0.1853725581718456,True,False
4.832930238571732e+34,10000000000.0,2.0,2,1.0592126413012513,13.504174927276576,0.11582397385935446,0.8387262811810204,0.08904582006170306,2847.9343412684134,0.24579824275360174,True,False
1.438449888287654e+34,10000000000.0,2.0,2,0.5577779598316318,14.741879592270786,0.05587169549544295,1.2176275975251838,0.07677406485234446,94007.82879976086,0.11830683133191149,True,False
1e+35,10000000000.0,2.0,2,1.456559234567036,13.17090748126161,0.16330362034203452,0.7418449439006447,0.07414868339015507,425.6308716383648,0.37030489760863194,True,False
1.135461501503597e+35,10000000000.0,2.0,2,1.5269910393323582,13.102441288762488,0.1720947521585661,0.7688811396222732,0.0687817458505514,303.7692438056783,0.396462383487818,True,False
1.128837891684693e+34,10000000000.0,2.0,2,0.49471530880411496,15.26893444360112,0.04784427524393719,1.2866808176684594,0.0717441215284549,190785.4111518098,0.10153277379069046,True,False
7.847599703514559e+34,10000000000.0,2.0,2,1.3214688701025532,13.282504798004162,0.14691303017017243,0.7625115999389069,0.08031173398779194,782.3231136112657,0.32413055170256,True,False
1.3738237958832723e+35,10000000000.0,2.0,2,1.6305445828398768,13.018423510738026,0.18495140854592693,0.7636691297587813,0.06371032390422787,196.25934191194915,0.43825677104681726,True,False
1.6622244079925e+35,10000000000.0,2.0,2,1.7303473893587522,12.898366582156847,0.19809884674541778,0.8318745021412476,0.05555769314704595,121.40685512214682,0.4831199169323331,True,False
