p_c_cgs,rho0_gcm3,r_c_km,n,M_Msun,R_km,C,y_R,k2,Lambda,cs2_max,success,at_boundary
3.363793045056323e+35,3000000000.0,2.0,0,2.0364282238735147,12.452711897023502,0.24148409286477232,0.9811988735924897,0.03698692934857825,30.027168330535872,0.9997306150781828,True,False
1.6027952576805255e+33,3000000000.0,2.0,1,0.37900762825631995,24.295920946472002,0.02303551606665257,1.326253538845306,0.07296678180674626,7499705.364762058,0.0172395043929476,True,False
2.1951460202347108e+33,3000000000.0,2.0,1,0.3805485218011284,23.180601740180403,0.02424201383595882,1.366546514345874,0.06804419301516872,5418216.256212406,0.018653110024320615,True,False
1e+33,3000000000.0,2.0,1,0.3747962001024161,25.97588022158769,0.02130631125045718,1.2666814380280107,0.08050959187996694,12224047.554178236,0.015307351928366764,True,False
1.1702878142787719e+33,3000000000.0,2.0,1,0.3764674375632656,25.41523632958994,0.021873416697820156,1.2862896220799251,0.07799036535146868,10384045.039035464,0.015927401116318712,True,False
1.369573568249363e+33,3000000000.0,2.0,1,0.3778681823555928,24.855465291711177,0.022449247501171436,1.3061946240621098,0.07547025057953818,8824205.07841856,0.016571181660522925,True,False
3.0064139677612413e+33,3000000000.0,2.0,1,0.381177827382128,22.077723621154743,0.025495098781371753,1.4068008597304067,0.0632650459960152,3915516.6414290452,0.020175088594149366,True,False
1.8757317588473234e+33,3000000000.0,2.0,1,0.3798974842678592,23.737407155729965,0.023632871822851342,1.3463940115392634,0.0704887447793084,6374498.458336449,0.017933197647726908,True,False
2.5689526380431826e+33,3000000000.0,2.0,1,0.38097060795790066,22.626048970795196,0.02486372016042902,1.386643106285153,0.06564061625747686,4605224.905432173,0.019400110595603787,True,False
4.8186660501522105e+33,3000000000.0,2.0,1,0.3868964083459135,20.133553432059415,0.028376421564231973,1.467070725115215,0.05625249767466479,2038273.2929809452,0.05877171930943075,True,False
3.518369631148474e+33,3000000000.0,2.0,1,0.3811742056450317,21.533378177242227,0.026139344781240078,1.4268320850780274,0.06093779592025132,3329062.8703818205,0.020978948349564572,True,False
4.1175051054615565e+33,3000000000.0,2.0,1,0.38240878427601066,20.873730662559733,0.027052732951958192,1.4483314119024453,0.05844950362843778,2689266.494566726,0.05307034372143606,True,False
5.639226159571954e+33,3000000000.0,2.0,1,0.3954055172652473,19.356557359876422,0.030164627529443988,1.4801014902404794,0.05465005586541129,1458846.225064879,0.06506514855037461,True,False
1.0577675602831737e+34,3000000000.0,2.0,1,0.4833716392309826,16.549301718469835,0.043130535734986826,1.4374434229854258,0.05731249210418421,255996.34861970093,0.09736467309582582,True,False
7.723335093530239e+33,3000000000.0,2.0,1,0.4282071986388065,17.83754391632899,0.035448859701666495,1.4798337785829496,0.05405125601551712,643729.1610711442,0.07966019627532621,True,False
6.599517656509135e+33,3000000000.0,2.0,1,0.4088022277605277,18.57946472743631,0.03249102534528276,1.485030700029753,0.05386290943760911,991702.6291961668,0.07200752728459245,True,False
9.03852494554989e+33,3000000000.0,2.0,1,0.4526400590375451,17.15571018969106,0.0389607803313193,1.463998014749999,0.05522350283852759,410104.427917908,0.08808907396514738,True,False
1.4486904919154496e+34,3000000000.0,2.0,1,0.5625051168662776,15.57524589345527,0.05333041049943796,1.3597205265128494,0.06322949422119287,97713.33042844811,0.1187610995419076,True,False
1.2378924861387846e+34,3000000000.0,2.0,1,0.5198448834671059,16.021253963177866,0.047913801580012017,1.4005414599498056,0.06021653342339595,158972.25728087802,0.10756213431806347,True,False
1.6953848293501704e+34,3000000000.0,2.0,1,0.6104716725905543,15.194013073247445,0.05933027777475046,1.3087638254199319,0.06689693848702861,60664.2839326472,0.13104550116357458,True,False
2.3219542502889885e+34,3000000000.0,2.0,1,0.7226733907735873,14.602606256667935,0.07307941294277057,1.1860986053818845,0.074930817587973,23965.912122740378,0.15922545927998885,True,False
1.9840882063015996e+34,3000000000.0,2.0,1,0.6640628141354817,14.871600592869928,0.06593785413026623,1.2551980151290083,0.07041241869392569,37660.31571861893,0.1445031924541031,True,False
3.721617260914331e+34,3000000000.0,2.0,1,0.9293586947712805,14.039736519641565,0.0977479751665727,1.0335755531041768,0.08032890746701439,6001.250457872164,0.21061587454072586,True,False
2.7173547644259605e+34,3000000000.0,2.0,1,0.7870110198962427,14.383884808987567,0.08079564978606754,1.138707960109975,0.0769256123298474,14894.976167376095,0.1753063008158768,True,False
3.1800871678800645e+34,3000000000.0,2.0,1,0.8560234137294187,14.198908699261974,0.089025421364595,1.0894271273780676,0.07860475359648023,9371.030730800436,0.19284150909434045,True,False
5.097028631688861e+34,3000000000.0,2.0,1,1.0876055923089694,13.785440083440738,0.11650220843441314,0.9603333209977051,0.07911957971760135,2457.660687452044,0.25340727814435604,True,False
4.355363329857582e+34,3000000000.0,2.0,1,1.0065387936367753,13.891429441573884,0.10699585205857613,0.9635296714626486,0.08262702377826223,3928.223078389682,0.2311530636542566,True,False
6.980755690571396e+34,3000000000.0,2.0,1,1.2571046073867485,13.577671212731858,0.1367191945586231,0.902893822164062,0.07524277395933782,1050.0889371819478,0.30340850149683174,True,False
5.964990496695477e+34,3000000000.0,2.0,1,1.1712750528250722,13.674462227096324,0.12648295352654904,0.9215494599753602,0.07805152840628696,1607.4229368430777,0.2774656227514046,True,False
8.169493319132765e+34,3000000000.0,2.0,1,1.3441002236085267,13.476406930788315,0.14727902415735952,0.8314860923714059,0.07560740292787281,727.3920861455821,0.3313071958733116,True,False
1.3094025149558947e+35,3000000000.0,2.0,1,1.604993301836508,13.204343148653553,0.17948980395706615,0.85835637555514,0.061209103013424124,219.0412151386932,0.4272554952983331,True,False
9.560658480212914e+34,3000000000.0,2.0,1,1.4319107353706062,13.39387006029753,0.15786767929419554,0.857874784316933,0.06960597104260074,473.24835573726,0.3612211018173782,True,False
1.1188722115874176e+35,3000000000.0,2.0,1,1.5191573464607424,13.292623215692474,0.16876229567547407,0.8637257296177137,0.06500336826057616,316.5683404808032,0.3931948820680309,True,False
1.5323778072388359e+35,3000000000.0,2.0,1,1.6883854848514275,13.088976564518209,0.19047995540151483,0.8159202034617378,0.059077904983389724,157.06789498080823,0.4634092430840801,True,False
2.0987041413662616e+35,3000000000.0,2.0,1,1.8449866685594163,12.87813642199666,0.21155513535086812,0.9266476505988676,0.04733590186247622,74.4700313892291,0.5419013737874979,True,False
1.7933230746828344e+35,3000000000.0,2.0,1,1.7688267036632317,12.99673173458319,0.20097150847853892,0.9146330305826816,0.05118300258298849,104.07874313739819,0.5016389270757641,True,False
3.363793045056323e+35,3000000000.0,2.0,1,2.0364335217983234,12.458301689644097,0.24137637170431817,0.9851700915678119,0.03691266889947527,30.033808961787358,0.9993064968566059,True,False
2.456087882417329e+35,3000000000.0,2.0,1,1.9162303107440894,12.716393336949086,0.22251900723246051,0.9399914479735517,0.043535185956556005,53.200238153677745,0.5841253032852749,True,False
2.8743297195907065e+35,3000000000.0,2.0,1,1.980139095082669,12.607569261975424,0.23192507016858607,1.0206686522256587,0.0384652547355461,38.215440549002594,0.998884120872048,True,False
1.369573568249363e+33,3000000000.0,2.0,2,0.3779142115380288,24.866571778739612,0.022441954080141095,1.306646635410204,0.07541806265402236,8832441.425333126,0.016588273782000177,True,False
