p_c_cgs,rho0_gcm3,r_c_km,n,M_Msun,R_km,C,y_R,k2,Lambda,cs2_max,success,at_boundary
1.9201419386387932e+34,30000000000.0,2.0,2,0.6470030828398039,13.54749756317691,0.07052297577315016,0.971865724996358,0.0969450126838424,37049.39031878412,0.14138986719335922,True,False
2.3713737056616555e+34,30000000000.0,2.0,2,0.7270295958946822,13.413436591803428,0.08003784573731108,0.9130839403709587,0.09876035162685,20045.385569212573,0.16107089658470455,True,False
3.6168736144081907e+34,30000000000.0,2.0,2,0.9128823853493504,13.232522243430441,0.10187216957771972,0.7836002116794707,0.10065128285189849,6115.757805102458,0.20680554097557616,True,False
2.928644564625249e+34,30000000000.0,2.0,2,0.8157705726658824,13.303224429766436,0.09055125588930998,0.8383076818212116,0.10116862416513436,11078.531436735202,0.1832233055347346,True,False
4.46683592150969e+34,30000000000.0,2.0,2,1.017245218046706,13.171428304161175,0.1140449727356988,0.7544166172123443,0.09698652726652138,3351.501525964879,0.23433939999560144,True,False
5.516538667595586e+34,30000000000.0,2.0,2,1.1274270924555867,13.109900868342002,0.126990847070354,0.698242686798953,0.0948989598941976,1915.614399892519,0.26499560555066753,True,False
6.81292069057965e+34,30000000000.0,2.0,2,1.241929478212864,13.061259928611102,0.14040908985056272,0.6412053712872815,0.09214321710340174,1125.6308600917657,0.2989798850080353,True,False
8.413951416452034e+34,30000000000.0,2.0,2,1.3594260977459585,13.010841774641197,0.15428850419608442,0.6961239769064875,0.08120027539366922,619.1535964110217,0.33647381190649034,True,False
1.039122303835167e+35,30000000000.0,2.0,2,1.4770356538506435,12.922300529475976,0.1687852544244652,0.6167922936688934,0.07899478864512866,384.44540004931315,0.37761947374776483,True,False
1.5848931924611239e+35,30000000000.0,2.0,2,1.705149787456352,12.747284839315386,0.19752779054901357,0.6342603961383805,0.06449732707973835,142.99123858195176,0.4711777953755318,True,False
1.2833151855576539e+35,30000000000.0,2.0,2,1.5932656822218616,12.861197798808417,0.1829321949250106,0.6874641168507951,0.06838544026355567,222.54695764026354,0.4225113228835801,True,False
2.202201949987369e+35,30000000000.0,2.0,2,1.8668340439171751,12.576246342000543,0.2191987319487704,0.7770057064972107,0.05009534482774984,65.99574321637911,0.5544157643400717,True,False
1.692666615037873e+35,30000000000.0,2.0,2,1.7391020444732839,12.714569722201436,0.2019792517401322,0.7395753541017535,0.057986521656715334,115.00110261711636,0.4871145190826684,True,False
2.0619860095022317e+35,30000000000.0,2.0,2,1.8361197586269478,12.626063842607188,0.21474169863790082,0.7687376979351112,0.05199878706543981,75.91367804450152,0.537066059675848,True,False
1.9306977288832457e+35,30000000000.0,2.0,2,1.8045595911521832,12.661750405010434,0.21045577180732053,0.7570312953459549,0.054025815539384,87.23803363451965,0.5200625997796801,True,False
1.8077686769634454e+35,30000000000.0,2.0,2,1.772198284919698,12.690515831456201,0.20621316962984898,0.7469088183515316,0.05603684835876772,100.18448132739618,0.5034101925744989,True,False
2.511886431509572e+35,30000000000.0,2.0,2,1.9255149809367162,12.49319557242008,0.22759185954449038,0.8216530241077239,0.04572161677950166,49.916795694692134,0.5901251012944797,True,False
2.6826957952797384e+35,30000000000.0,2.0,2,1.9527630295681706,12.456055638806372,0.23150073050013117,0.856309364505533,0.043387135144810324,43.50186603809898,0.5957980716478298,True,False
2.8651202696637702e+35,30000000000.0,2.0,2,1.9785565606047852,12.404308502091475,0.2355370720220182,0.8876454365441877,0.041225257182752044,37.91191784461392,0.595862689257443,True,False
2.351952635070971e+35,30000000000.0,2.0,2,1.8966436390890948,12.518773296642504,0.22372129522350045,0.7856031837248234,0.04821114700514133,57.348172119710945,0.5721046094521675,True,False
3.0599496872072085e+35,30000000000.0,2.0,2,2.0030424786351615,12.340625160777215,0.239682518471921,0.9192526654817043,0.03912855310213604,32.97772808453258,0.6104056113983166,True,False
